OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T16:35:50.2957520+00:00	WorkerControlPipe	Layer01Node07	meta-orchestration-2e6363062ef3493787c44b181e4609b4
2026-06-03T16:35:50.2964322+00:00	WorkerLog	Layer01Node07	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer01Node07-25608.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer01Node07-25608.stderr.log
2026-06-03T16:35:50.2969719+00:00	WorkerEvent	Layer01Node06	WorkerOnline; ExitCode=0; online
2026-06-03T16:35:50.2983312+00:00	WorkerEvent	Layer01Node01	WorkerReady; ExitCode=0; ready
2026-06-03T16:35:50.2993683+00:00	StartPipeline	Layer01Node01	Layer01Node01
2026-06-03T16:35:50.3000520+00:00	WorkerEvent	Layer01Node06	WorkerReady; ExitCode=0; ready
2026-06-03T16:35:50.3032774+00:00	StartPipeline	Layer01Node06	Layer01Node06
2026-06-03T16:35:50.3044728+00:00	WorkerStarting	Layer03Node09	meta-pipeline
2026-06-03T16:35:50.4502191+00:00	WorkerStarted	Layer03Node09	26500
2026-06-03T16:35:50.4509218+00:00	WorkerControlPipe	Layer03Node09	meta-orchestration-109574b94f604b89b35ad1c61287e7d2
2026-06-03T16:35:50.4513710+00:00	WorkerLog	Layer03Node09	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer03Node09-26500.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer03Node09-26500.stderr.log
2026-06-03T16:35:50.4518529+00:00	WorkerEvent	Layer01Node07	WorkerOnline; ExitCode=0; online
2026-06-03T16:35:50.4540866+00:00	WorkerEvent	Layer01Node07	WorkerReady; ExitCode=0; ready
2026-06-03T16:35:50.4577269+00:00	StartPipeline	Layer01Node07	Layer01Node07
2026-06-03T16:35:50.4807761+00:00	WorkerEvent	Layer03Node09	WorkerOnline; ExitCode=0; online
2026-06-03T16:35:50.4849784+00:00	WorkerEvent	Layer03Node09	WorkerReady; ExitCode=0; ready
2026-06-03T16:35:50.4891269+00:00	StartPipeline	Layer03Node09	Layer03Node09
2026-06-03T16:35:51.3597418+00:00	WorkerEvent	Layer01Node06	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:35:51.3645949+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskReady; ExitCode=0; 
2026-06-03T16:35:51.3696243+00:00	GrantTask	Layer01Node06.refresh-l01-n06	Layer01Node06.refresh-l01-n06; GrantId=grant-9; Attempt=1
2026-06-03T16:35:51.3722155+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	GrantAccepted; ExitCode=0; 
2026-06-03T16:35:51.3753559+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskStarted; ExitCode=0; 
2026-06-03T16:35:51.3882700+00:00	WorkerEvent	Layer01Node01	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:35:51.3914781+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskReady; ExitCode=0; 
2026-06-03T16:35:51.3954181+00:00	GrantTask	Layer01Node01.export-l01-n01	Layer01Node01.export-l01-n01; GrantId=grant-10; Attempt=1
2026-06-03T16:35:51.3997061+00:00	WorkerEvent	Layer01Node01.export-l01-n01	GrantAccepted; ExitCode=0; 
2026-06-03T16:35:51.4024508+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskStarted; ExitCode=0; 
2026-06-03T16:35:51.5029146+00:00	WorkerEvent	Layer01Node07	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:35:51.5065880+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskReady; ExitCode=0; 
2026-06-03T16:35:51.5102162+00:00	GrantTask	Layer01Node07.refresh-l01-n07	Layer01Node07.refresh-l01-n07; GrantId=grant-11; Attempt=1
2026-06-03T16:35:51.5126792+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	GrantAccepted; ExitCode=0; 
2026-06-03T16:35:51.5171679+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskStarted; ExitCode=0; 
2026-06-03T16:35:51.5550099+00:00	WorkerEvent	Layer03Node09	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:35:51.5581689+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskReady; ExitCode=0; 
2026-06-03T16:35:51.5608625+00:00	GrantTask	Layer03Node09.refresh-l03-n09	Layer03Node09.refresh-l03-n09; GrantId=grant-12; Attempt=1
2026-06-03T16:35:51.5639953+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	GrantAccepted; ExitCode=0; 
2026-06-03T16:35:51.5676699+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskStarted; ExitCode=0; 
2026-06-03T16:35:51.9503600+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskSucceeded; ExitCode=0; 
2026-06-03T16:35:51.9511851+00:00	TaskSucceeded	Layer01Node06.refresh-l01-n06	0
2026-06-03T16:35:51.9870633+00:00	WorkerEvent	Layer01Node06	Closed; ExitCode=0; 
2026-06-03T16:35:51.9890744+00:00	WorkerStarting	Layer02Node03	meta-pipeline
2026-06-03T16:35:52.1277642+00:00	WorkerStarted	Layer02Node03	22864
