OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:32:15.0729894+00:00	WorkerEvent	ExtractSeed02	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:32:15.0738799+00:00	WorkerEvent	ExtractSeed03	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:32:15.0750768+00:00	WorkerEvent	ExtractSeed05	WorkerOnline; ExitCode=0; online
2026-06-03T18:32:15.0762703+00:00	WorkerEvent	ExtractSeed06	WorkerOnline; ExitCode=0; online
2026-06-03T18:32:15.0774912+00:00	WorkerStarting	ExtractSeed07	meta-pipeline
2026-06-03T18:32:16.0884390+00:00	WorkerStarted	ExtractSeed07	22052
2026-06-03T18:32:16.0894252+00:00	WorkerControlPipe	ExtractSeed07	meta-orchestration-523b25cb1f564b72b67d2df2de44fe31
2026-06-03T18:32:16.0904646+00:00	WorkerLog	ExtractSeed07	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\ExtractSeed07-22052.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\ExtractSeed07-22052.stderr.log
2026-06-03T18:32:16.0915472+00:00	WorkerEvent	ExtractSeed01.extract-seed-01	TaskReady; ExitCode=0; 
2026-06-03T18:32:16.0951134+00:00	WorkerEvent	ExtractSeed02.extract-seed-02	TaskReady; ExitCode=0; 
2026-06-03T18:32:16.0959108+00:00	WorkerEvent	ExtractSeed03.extract-seed-03	TaskReady; ExitCode=0; 
2026-06-03T18:32:16.0963936+00:00	WorkerEvent	ExtractSeed05	WorkerReady; ExitCode=0; ready
2026-06-03T18:32:16.0971723+00:00	StartPipeline	ExtractSeed05	ExtractSeed05
