OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:12:17.6239252+00:00	PipelineCompleted	BridgeL03L04	
2026-06-03T18:12:17.6250460+00:00	WorkerEvent	Layer08Node05.refresh-l08-n05	TaskStarted; ExitCode=0; 
2026-06-03T18:12:17.6262810+00:00	WorkerEvent	Layer06Node10.refresh-l06-n10	TaskStarted; ExitCode=0; 
2026-06-03T18:12:17.6278367+00:00	WorkerEvent	BridgeL05L06	WorkerReady; ExitCode=0; ready
2026-06-03T18:12:17.6383242+00:00	StartPipeline	BridgeL05L06	BridgeL05L06
2026-06-03T18:12:17.6406621+00:00	WorkerStarting	Layer06Node05	meta-pipeline
2026-06-03T18:12:18.4348220+00:00	WorkerStarted	Layer06Node05	29812
2026-06-03T18:12:18.4358137+00:00	WorkerControlPipe	Layer06Node05	meta-orchestration-142a7d598c15456088d68bb556e7dc71
2026-06-03T18:12:18.4364787+00:00	WorkerLog	Layer06Node05	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer06Node05-29812.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer06Node05-29812.stderr.log
2026-06-03T18:12:18.4372858+00:00	WorkerEvent	Layer05Node04.select-l05-n04	TaskSucceeded; ExitCode=0; 
2026-06-03T18:12:18.4384053+00:00	TaskSucceeded	Layer05Node04.select-l05-n04	0
2026-06-03T18:12:18.4395292+00:00	PipelineCompleted	Layer05Node04	
2026-06-03T18:12:18.4402240+00:00	WorkerEvent	Layer05Node06	WorkerOnline; ExitCode=0; online
2026-06-03T18:12:18.4413898+00:00	WorkerEvent	Layer06Node01.select-l06-n01	TaskSucceeded; ExitCode=0; 
2026-06-03T18:12:18.4426029+00:00	TaskSucceeded	Layer06Node01.select-l06-n01	0
2026-06-03T18:12:18.4436835+00:00	PipelineCompleted	Layer06Node01	
2026-06-03T18:12:18.4443766+00:00	WorkerEvent	Layer06Node10.refresh-l06-n10	TaskSucceeded; ExitCode=0; 
2026-06-03T18:12:18.4454253+00:00	TaskSucceeded	Layer06Node10.refresh-l06-n10	0
2026-06-03T18:12:18.4510475+00:00	PipelineCompleted	Layer06Node10	
2026-06-03T18:12:18.4518631+00:00	WorkerEvent	Layer06Node05	WorkerOnline; ExitCode=0; online
2026-06-03T18:12:18.4530406+00:00	WorkerEvent	Layer05Node06	WorkerReady; ExitCode=0; ready
2026-06-03T18:12:18.4869326+00:00	StartPipeline	Layer05Node06	Layer05Node06
2026-06-03T18:12:18.4882968+00:00	WorkerEvent	Layer06Node05	WorkerReady; ExitCode=0; ready
2026-06-03T18:12:18.4895181+00:00	StartPipeline	Layer06Node05	Layer06Node05
2026-06-03T18:12:18.4912273+00:00	WorkerResuming	BridgeL07L08	ResumeTaskId=BridgeL07L08.bridge-l07-l08-collect; Executable=meta-pipeline
2026-06-03T18:12:18.9258440+00:00	WorkerStarted	BridgeL07L08	6596
2026-06-03T18:12:18.9308380+00:00	WorkerControlPipe	BridgeL07L08	meta-orchestration-c5fe3485ee0e4f8ea3838e3b9eba1f59
2026-06-03T18:12:18.9347210+00:00	WorkerLog	BridgeL07L08	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\BridgeL07L08-6596.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\BridgeL07L08-6596.stderr.log
