OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:49:06.0268238+00:00	WorkerEvent	Layer03Node02.export-l03-n02	TaskStarted; ExitCode=0; 
2026-06-03T18:49:06.1825513+00:00	WorkerEvent	Layer04Node03	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:49:06.1854836+00:00	WorkerEvent	Layer04Node03.refresh-l04-n03	TaskReady; ExitCode=0; 
2026-06-03T18:49:06.1915782+00:00	GrantTask	Layer04Node03.refresh-l04-n03	Layer04Node03.refresh-l04-n03; GrantId=grant-34; Attempt=1
2026-06-03T18:49:06.1960132+00:00	WorkerEvent	Layer04Node03.refresh-l04-n03	GrantAccepted; ExitCode=0; 
2026-06-03T18:49:06.2007975+00:00	WorkerEvent	Layer04Node03.refresh-l04-n03	TaskStarted; ExitCode=0; 
2026-06-03T18:49:06.2632516+00:00	WorkerEvent	Layer06Node02	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:49:06.2667816+00:00	WorkerEvent	Layer06Node02.export-l06-n02	TaskReady; ExitCode=0; 
2026-06-03T18:49:06.2753182+00:00	GrantTask	Layer06Node02.export-l06-n02	Layer06Node02.export-l06-n02; GrantId=grant-35; Attempt=1
2026-06-03T18:49:06.2817264+00:00	WorkerEvent	Layer06Node02.export-l06-n02	GrantAccepted; ExitCode=0; 
2026-06-03T18:49:06.2946817+00:00	WorkerEvent	Layer06Node02.export-l06-n02	TaskStarted; ExitCode=0; 
2026-06-03T18:49:06.4563875+00:00	WorkerEvent	Layer02Node07.refresh-l02-n07	TaskSucceeded; ExitCode=0; 
2026-06-03T18:49:06.4578975+00:00	TaskSucceeded	Layer02Node07.refresh-l02-n07	0
2026-06-03T18:49:06.4610987+00:00	GrantTask	Layer02Hub.hub-l02-stage	Layer02Hub.hub-l02-stage; GrantId=grant-36; Attempt=1
2026-06-03T18:49:06.4665719+00:00	WorkerEvent	Layer02Node07	Closed; ExitCode=-1; worker control channel closed
2026-06-03T18:49:06.4671422+00:00	WorkerProcessExited	Layer02Node07	ExitCode=0; worker control channel closed
2026-06-03T18:49:06.4680580+00:00	PipelineCompleted	Layer02Node07	
2026-06-03T18:49:06.4732904+00:00	WorkerResuming	BridgeL05L06	ResumeTaskId=BridgeL05L06.bridge-l05-l06-collect; Executable=meta-pipeline
2026-06-03T18:49:06.7497423+00:00	WorkerStarted	BridgeL05L06	23664
2026-06-03T18:49:06.7502552+00:00	WorkerControlPipe	BridgeL05L06	meta-orchestration-d77bce835dc54450b406c60f6a7df54d
2026-06-03T18:49:06.7506641+00:00	WorkerLog	BridgeL05L06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\BridgeL05L06-23664.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\BridgeL05L06-23664.stderr.log
2026-06-03T18:49:06.7512257+00:00	WorkerEvent	Layer03Node06.refresh-l03-n06	TaskSucceeded; ExitCode=0; 
2026-06-03T18:49:06.7520713+00:00	TaskSucceeded	Layer03Node06.refresh-l03-n06	0
2026-06-03T18:49:06.7525771+00:00	WorkerEvent	AuditHairball	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:49:06.7537871+00:00	WorkerEvent	Layer02Hub.hub-l02-stage	GrantAccepted; ExitCode=0; 
2026-06-03T18:49:06.7590810+00:00	WorkerEvent	AuditHairball.audit-hairball	TaskReady; ExitCode=0; 
2026-06-03T18:49:06.7600390+00:00	WorkerProcessExited	Layer03Node06	ExitCode=0; worker process exited
2026-06-03T18:49:06.7608845+00:00	PipelineCompleted	Layer03Node06	
2026-06-03T18:49:06.7676438+00:00	WorkerEvent	Layer02Hub.hub-l02-stage	TaskStarted; ExitCode=0; 
2026-06-03T18:49:06.7902465+00:00	WorkerStarting	Layer03Node07	meta-pipeline
2026-06-03T18:49:07.0145292+00:00	WorkerStarted	Layer03Node07	26132
2026-06-03T18:49:07.0152344+00:00	WorkerControlPipe	Layer03Node07	meta-orchestration-687c33a25eaa43a5ae74cd5d7a246c62
2026-06-03T18:49:07.0163775+00:00	WorkerLog	Layer03Node07	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\Layer03Node07-26132.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\Layer03Node07-26132.stderr.log
2026-06-03T18:49:07.0171246+00:00	WorkerEvent	BridgeL05L06	WorkerOnline; ExitCode=0; online
2026-06-03T18:49:07.0182468+00:00	WorkerEvent	Layer06Node06	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:49:07.0192869+00:00	WorkerEvent	BridgeL05L06	WorkerReady; ExitCode=0; ready
2026-06-03T18:49:07.0283139+00:00	StartPipeline	BridgeL05L06	BridgeL05L06
2026-06-03T18:49:07.0300109+00:00	WorkerEvent	Layer06Node06.select-l06-n06	TaskReady; ExitCode=0; 
2026-06-03T18:49:07.0312972+00:00	WorkerEvent	Layer03Node02.export-l03-n02	TaskSucceeded; ExitCode=0; 
2026-06-03T18:49:07.0335161+00:00	TaskSucceeded	Layer03Node02.export-l03-n02	0
2026-06-03T18:49:07.0340846+00:00	WorkerProcessExited	Layer03Node02	ExitCode=0; worker process exited
2026-06-03T18:49:07.0350282+00:00	PipelineCompleted	Layer03Node02	
2026-06-03T18:49:07.0380323+00:00	GrantTask	Layer06Node06.select-l06-n06	Layer06Node06.select-l06-n06; GrantId=grant-37; Attempt=1
2026-06-03T18:49:07.0415714+00:00	WorkerResuming	BridgeL07L08	ResumeTaskId=BridgeL07L08.bridge-l07-l08-collect; Executable=meta-pipeline
2026-06-03T18:49:07.2290803+00:00	WorkerStarted	BridgeL07L08	31200
2026-06-03T18:49:07.2300397+00:00	WorkerControlPipe	BridgeL07L08	meta-orchestration-4c79b6e4b8794b6ea03ea8e277f1059b
2026-06-03T18:49:07.2310331+00:00	WorkerLog	BridgeL07L08	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\BridgeL07L08-31200.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\BridgeL07L08-31200.stderr.log
2026-06-03T18:49:07.2318652+00:00	WorkerEvent	Layer03Node07	WorkerOnline; ExitCode=0; online
