OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:33:14.0702949+00:00	WorkerEvent	Layer01Node01	WorkerOnline; ExitCode=0; online
2026-06-03T18:33:14.0712560+00:00	WorkerStarting	Layer03Node09	meta-pipeline
2026-06-03T18:33:15.0773671+00:00	WorkerStarted	Layer03Node09	29728
2026-06-03T18:33:15.0778512+00:00	WorkerControlPipe	Layer03Node09	meta-orchestration-c5858e3e28a94b72a5443e4ec53acb0d
2026-06-03T18:33:15.0781589+00:00	WorkerLog	Layer03Node09	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer03Node09-29728.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer03Node09-29728.stderr.log
2026-06-03T18:33:15.0784965+00:00	WorkerEvent	Layer01Node07	WorkerReady; ExitCode=0; ready
2026-06-03T18:33:15.0790945+00:00	StartPipeline	Layer01Node07	Layer01Node07
2026-06-03T18:33:15.0797184+00:00	WorkerEvent	Layer01Node06	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:33:15.0803603+00:00	WorkerEvent	Layer01Node01	WorkerReady; ExitCode=0; ready
2026-06-03T18:33:15.0810780+00:00	StartPipeline	Layer01Node01	Layer01Node01
2026-06-03T18:33:15.0816194+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskReady; ExitCode=0; 
2026-06-03T18:33:15.0821650+00:00	WorkerEvent	Layer03Node09	WorkerOnline; ExitCode=0; online
2026-06-03T18:33:15.0839703+00:00	GrantTask	Layer01Node06.refresh-l01-n06	Layer01Node06.refresh-l01-n06; GrantId=grant-9; Attempt=1
2026-06-03T18:33:15.0843626+00:00	WorkerStarting	Layer01Node02	meta-pipeline
2026-06-03T18:33:16.0916457+00:00	WorkerStarted	Layer01Node02	24212
2026-06-03T18:33:16.0919934+00:00	WorkerControlPipe	Layer01Node02	meta-orchestration-00489d72300d4ca0be6fd585ba3eb9cd
2026-06-03T18:33:16.0923631+00:00	WorkerLog	Layer01Node02	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer01Node02-24212.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer01Node02-24212.stderr.log
2026-06-03T18:33:16.0927862+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	GrantAccepted; ExitCode=0; 
2026-06-03T18:33:16.0961922+00:00	WorkerEvent	Layer03Node09	WorkerReady; ExitCode=0; ready
2026-06-03T18:33:16.0971783+00:00	StartPipeline	Layer03Node09	Layer03Node09
2026-06-03T18:33:16.0980356+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskStarted; ExitCode=0; 
2026-06-03T18:33:16.0987073+00:00	WorkerEvent	Layer01Node07	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:33:16.0994469+00:00	WorkerEvent	Layer01Node01	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:33:16.1001684+00:00	WorkerEvent	Layer01Node02	WorkerOnline; ExitCode=0; online
2026-06-03T18:33:16.1109892+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskReady; ExitCode=0; 
2026-06-03T18:33:16.1142041+00:00	GrantTask	Layer01Node07.refresh-l01-n07	Layer01Node07.refresh-l01-n07; GrantId=grant-10; Attempt=1
2026-06-03T18:33:16.1147755+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskReady; ExitCode=0; 
2026-06-03T18:33:16.1159149+00:00	WorkerEvent	Layer01Node02	WorkerReady; ExitCode=0; ready
2026-06-03T18:33:16.1169542+00:00	StartPipeline	Layer01Node02	Layer01Node02
2026-06-03T18:33:16.1176970+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	GrantAccepted; ExitCode=0; 
2026-06-03T18:33:16.1201329+00:00	GrantTask	Layer01Node01.export-l01-n01	Layer01Node01.export-l01-n01; GrantId=grant-11; Attempt=1
2026-06-03T18:33:16.1209368+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskStarted; ExitCode=0; 
2026-06-03T18:33:16.1254248+00:00	WorkerEvent	Layer01Node01.export-l01-n01	GrantAccepted; ExitCode=0; 
2026-06-03T18:33:16.1296191+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskStarted; ExitCode=0; 
2026-06-03T18:33:16.5571318+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskSucceeded; ExitCode=0; 
2026-06-03T18:33:16.5579760+00:00	TaskSucceeded	Layer01Node07.refresh-l01-n07	0
2026-06-03T18:33:16.5583372+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskSucceeded; ExitCode=0; 
2026-06-03T18:33:16.5590501+00:00	TaskSucceeded	Layer01Node06.refresh-l01-n06	0
2026-06-03T18:33:16.5616845+00:00	WorkerDeferredForCapacity	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T18:33:16.5622059+00:00	StopPipeline	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T18:33:16.5629393+00:00	WorkerProcessExited	Layer01Node06	ExitCode=0; worker process exited
2026-06-03T18:33:16.5639127+00:00	PipelineCompleted	Layer01Node06	
2026-06-03T18:33:16.5643499+00:00	WorkerProcessExited	Layer01Node07	ExitCode=0; worker process exited
2026-06-03T18:33:16.5650965+00:00	PipelineCompleted	Layer01Node07	
2026-06-03T18:33:16.5658600+00:00	WorkerStarting	Layer02Node03	meta-pipeline
2026-06-03T18:33:16.6599063+00:00	WorkerStarted	Layer02Node03	9128
2026-06-03T18:33:16.6602423+00:00	WorkerControlPipe	Layer02Node03	meta-orchestration-b87687278ad34c6eb290f00f953015a4
2026-06-03T18:33:16.6605428+00:00	WorkerLog	Layer02Node03	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer02Node03-9128.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer02Node03-9128.stderr.log
2026-06-03T18:33:16.6609281+00:00	WorkerEvent	AuditHairball	Closed; ExitCode=0; 
2026-06-03T18:33:16.6614069+00:00	WorkerProcessExited	AuditHairball	ExitCode=0; worker process exited
2026-06-03T18:33:16.6629278+00:00	WorkerDeferred	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball
2026-06-03T18:33:16.6633216+00:00	WorkerEvent	Layer03Node09	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:33:16.6652778+00:00	WorkerResuming	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball; Executable=meta-pipeline
2026-06-03T18:33:16.7459855+00:00	WorkerStarted	AuditHairball	23972
2026-06-03T18:33:16.7463604+00:00	WorkerControlPipe	AuditHairball	meta-orchestration-fc36a8bced5a4ccf8157797b9dc05ade
2026-06-03T18:33:16.7465831+00:00	WorkerLog	AuditHairball	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\AuditHairball-23972.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\AuditHairball-23972.stderr.log
2026-06-03T18:33:16.7468451+00:00	WorkerEvent	Layer02Node03	WorkerOnline; ExitCode=0; online
2026-06-03T18:33:16.7475089+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskSucceeded; ExitCode=0; 
2026-06-03T18:33:16.7480911+00:00	TaskSucceeded	Layer01Node01.export-l01-n01	0
2026-06-03T18:33:16.7483967+00:00	WorkerEvent	Layer02Node03	WorkerReady; ExitCode=0; ready
2026-06-03T18:33:16.7504160+00:00	StartPipeline	Layer02Node03	Layer02Node03
2026-06-03T18:33:16.7510602+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskReady; ExitCode=0; 
2026-06-03T18:33:16.7515531+00:00	WorkerEvent	Layer01Node02	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:33:16.7520900+00:00	WorkerProcessExited	Layer01Node01	ExitCode=0; worker process exited
