OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T19:36:38.4157388+00:00	WorkerProcessExited	Layer05Node01	ExitCode=0; worker process exited
2026-06-03T19:36:38.4171503+00:00	PipelineCompleted	Layer05Node01	
2026-06-03T19:36:38.4185788+00:00	WorkerStarting	Layer05Node06	meta-pipeline
2026-06-03T19:36:38.6081520+00:00	WorkerStarted	Layer05Node06	12672
2026-06-03T19:36:38.6091671+00:00	WorkerControlPipe	Layer05Node06	meta-orchestration-19606a5f93844614a66c688caacdd74e
2026-06-03T19:36:38.6096892+00:00	WorkerLog	Layer05Node06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\Layer05Node06-12672.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\Layer05Node06-12672.stderr.log
2026-06-03T19:36:38.6102895+00:00	WorkerEvent	BridgeL05L06	WorkerOnline; ExitCode=0; online
2026-06-03T19:36:38.6113791+00:00	WorkerEvent	Layer06Node07.export-l06-n07	TaskStarted; ExitCode=0; 
2026-06-03T19:36:38.6122844+00:00	WorkerEvent	AuditHairball	WorkerReady; ExitCode=0; ready
2026-06-03T19:36:38.6136085+00:00	StartPipeline	AuditHairball	AuditHairball
2026-06-03T19:36:38.6147950+00:00	WorkerEvent	BridgeL05L06	WorkerReady; ExitCode=0; ready
2026-06-03T19:36:38.6200656+00:00	StartPipeline	BridgeL05L06	BridgeL05L06
2026-06-03T19:36:38.6215005+00:00	WorkerEvent	Layer06Node01.select-l06-n01	TaskStarted; ExitCode=0; 
2026-06-03T19:36:38.6281072+00:00	WorkerEvent	Layer06Node10.refresh-l06-n10	TaskReady; ExitCode=0; 
2026-06-03T19:36:38.6322335+00:00	GrantTask	Layer06Node10.refresh-l06-n10	Layer06Node10.refresh-l06-n10; GrantId=grant-80; Attempt=1
2026-06-03T19:36:38.6329654+00:00	WorkerResuming	BridgeL07L08	ResumeTaskId=BridgeL07L08.bridge-l07-l08-collect; Executable=meta-pipeline
2026-06-03T19:36:38.9277170+00:00	WorkerStarted	BridgeL07L08	27072
2026-06-03T19:36:38.9284107+00:00	WorkerControlPipe	BridgeL07L08	meta-orchestration-6ee1e6dae8a54bc2a71c7dcd69bb8e3e
2026-06-03T19:36:38.9288984+00:00	WorkerLog	BridgeL07L08	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\BridgeL07L08-27072.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\BridgeL07L08-27072.stderr.log
2026-06-03T19:36:38.9300977+00:00	WorkerEvent	Layer05Node06	WorkerOnline; ExitCode=0; online
2026-06-03T19:36:38.9371337+00:00	WorkerEvent	Layer05Node05	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T19:36:38.9380857+00:00	WorkerEvent	Layer06Node10.refresh-l06-n10	GrantAccepted; ExitCode=0; 
2026-06-03T19:36:38.9414089+00:00	WorkerEvent	Layer05Node06	WorkerReady; ExitCode=0; ready
2026-06-03T19:36:38.9501961+00:00	StartPipeline	Layer05Node06	Layer05Node06
2026-06-03T19:36:38.9515728+00:00	WorkerEvent	Layer05Node05.refresh-l05-n05	TaskReady; ExitCode=0; 
2026-06-03T19:36:38.9526192+00:00	WorkerEvent	Layer06Node10.refresh-l06-n10	TaskStarted; ExitCode=0; 
2026-06-03T19:36:38.9551410+00:00	GrantTask	Layer05Node05.refresh-l05-n05	Layer05Node05.refresh-l05-n05; GrantId=grant-81; Attempt=1
2026-06-03T19:36:38.9665956+00:00	WorkerEvent	BridgeL07L08	WorkerOnline; ExitCode=0; online
2026-06-03T19:36:38.9701372+00:00	WorkerEvent	Layer05Node05.refresh-l05-n05	GrantAccepted; ExitCode=0; 
2026-06-03T19:36:38.9725782+00:00	WorkerEvent	BridgeL07L08	WorkerReady; ExitCode=0; ready
2026-06-03T19:36:38.9748794+00:00	StartPipeline	BridgeL07L08	BridgeL07L08
2026-06-03T19:36:38.9758525+00:00	WorkerEvent	Layer05Node05.refresh-l05-n05	TaskStarted; ExitCode=0; 
2026-06-03T19:36:38.9906181+00:00	WorkerEvent	Layer08Node06	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T19:36:38.9935477+00:00	WorkerEvent	Layer08Node06.select-l08-n06	TaskReady; ExitCode=0; 
2026-06-03T19:36:39.0042262+00:00	GrantTask	Layer08Node06.select-l08-n06	Layer08Node06.select-l08-n06; GrantId=grant-82; Attempt=1
2026-06-03T19:36:39.0047966+00:00	WorkerEvent	Layer08Node06.select-l08-n06	GrantAccepted; ExitCode=0; 
