OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T17:03:43.3302257+00:00	WorkerResuming	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball; Executable=meta-pipeline
2026-06-03T17:03:43.4110918+00:00	WorkerStarted	AuditHairball	520
2026-06-03T17:03:43.4114219+00:00	WorkerControlPipe	AuditHairball	meta-orchestration-073942a2e08a4a3bb174f8a202307e57
2026-06-03T17:03:43.4116882+00:00	WorkerLog	AuditHairball	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\AuditHairball-520.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\AuditHairball-520.stderr.log
2026-06-03T17:03:43.4120246+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskSucceeded; ExitCode=0; 
2026-06-03T17:03:43.4124814+00:00	TaskSucceeded	Layer01Node01.export-l01-n01	0
2026-06-03T17:03:43.4127195+00:00	WorkerEvent	Layer02Node03	WorkerOnline; ExitCode=0; online
2026-06-03T17:03:43.4133155+00:00	WorkerEvent	Layer02Node03	WorkerReady; ExitCode=0; ready
2026-06-03T17:03:43.4166063+00:00	StartPipeline	Layer02Node03	Layer02Node03
2026-06-03T17:03:43.4342953+00:00	WorkerEvent	AuditHairball	WorkerOnline; ExitCode=0; online
2026-06-03T17:03:43.4363309+00:00	WorkerEvent	AuditHairball	WorkerReady; ExitCode=0; ready
2026-06-03T17:03:43.4398378+00:00	StartPipeline	AuditHairball	AuditHairball
2026-06-03T17:03:43.5387100+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskSucceeded; ExitCode=0; 
2026-06-03T17:03:43.5393703+00:00	TaskSucceeded	Layer03Node09.refresh-l03-n09	0
2026-06-03T17:03:43.5621534+00:00	WorkerEvent	Layer03Node09	Closed; ExitCode=0; 
2026-06-03T17:03:43.5630827+00:00	WorkerStarting	Layer01Node02	meta-pipeline
2026-06-03T17:03:43.6464810+00:00	WorkerStarted	Layer01Node02	21612
2026-06-03T17:03:43.6467894+00:00	WorkerControlPipe	Layer01Node02	meta-orchestration-67eeb789bc4a47f6ab0fc874127bce7d
