OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T16:53:07.9846259+00:00	WorkerEvent	ExtractSeed05.extract-seed-05	TaskSucceeded; ExitCode=0; 
2026-06-03T16:53:07.9852928+00:00	TaskSucceeded	ExtractSeed05.extract-seed-05	0
2026-06-03T16:53:07.9856723+00:00	WorkerEvent	ExtractSeed06.extract-seed-06	TaskSucceeded; ExitCode=0; 
2026-06-03T16:53:07.9861419+00:00	TaskSucceeded	ExtractSeed06.extract-seed-06	0
2026-06-03T16:53:07.9864494+00:00	WorkerEvent	ExtractSeed07.extract-seed-07	GrantAccepted; ExitCode=0; 
2026-06-03T16:53:08.0031508+00:00	WorkerEvent	ExtractSeed07.extract-seed-07	TaskStarted; ExitCode=0; 
2026-06-03T16:53:08.0426109+00:00	WorkerEvent	ExtractSeed08	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:53:08.0456805+00:00	WorkerEvent	ExtractSeed08.extract-seed-08	TaskReady; ExitCode=0; 
2026-06-03T16:53:08.0479174+00:00	GrantTask	ExtractSeed08.extract-seed-08	ExtractSeed08.extract-seed-08; GrantId=grant-8; Attempt=1
2026-06-03T16:53:08.0495065+00:00	WorkerEvent	ExtractSeed08.extract-seed-08	GrantAccepted; ExitCode=0; 
2026-06-03T16:53:08.0525580+00:00	WorkerEvent	ExtractSeed08.extract-seed-08	TaskStarted; ExitCode=0; 
2026-06-03T16:53:08.1361943+00:00	WorkerEvent	AuditHairball	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:53:08.1401142+00:00	WorkerEvent	AuditHairball.audit-hairball	TaskReady; ExitCode=0; 
2026-06-03T16:53:08.4970936+00:00	WorkerEvent	ExtractSeed08.extract-seed-08	TaskSucceeded; ExitCode=0; 
2026-06-03T16:53:08.4978597+00:00	TaskSucceeded	ExtractSeed08.extract-seed-08	0
2026-06-03T16:53:08.4982908+00:00	WorkerEvent	ExtractSeed07.extract-seed-07	TaskSucceeded; ExitCode=0; 
2026-06-03T16:53:08.4988448+00:00	TaskSucceeded	ExtractSeed07.extract-seed-07	0
2026-06-03T16:53:08.5010425+00:00	WorkerDeferredForCapacity	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:53:08.5016503+00:00	StopPipeline	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:53:08.5025292+00:00	WorkerEvent	BridgeL01L02	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:53:08.5043587+00:00	WorkerEvent	BridgeL01L02.bridge-l01-l02-collect	TaskReady; ExitCode=0; 
2026-06-03T16:53:08.5055334+00:00	WorkerDeferredForCapacity	BridgeL01L02	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:53:08.5059283+00:00	StopPipeline	BridgeL01L02	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:53:08.5259830+00:00	WorkerEvent	AuditHairball	Closed; ExitCode=0; 
2026-06-03T16:53:08.5301004+00:00	WorkerDeferred	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball
2026-06-03T16:53:08.5307392+00:00	WorkerStarting	Layer01Node01	meta-pipeline
2026-06-03T16:53:08.6147722+00:00	WorkerStarted	Layer01Node01	27592
2026-06-03T16:53:08.6151018+00:00	WorkerControlPipe	Layer01Node01	meta-orchestration-d631571f837a482db9beb8c8762d9479
2026-06-03T16:53:08.6153698+00:00	WorkerLog	Layer01Node01	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\Layer01Node01-27592.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\Layer01Node01-27592.stderr.log
2026-06-03T16:53:08.6156918+00:00	WorkerEvent	BridgeL01L02	Closed; ExitCode=0; 
2026-06-03T16:53:08.6160460+00:00	WorkerDeferred	BridgeL01L02	ResumeTaskId=BridgeL01L02.bridge-l01-l02-collect
2026-06-03T16:53:08.6162788+00:00	WorkerEvent	ExtractSeed07	Closed; ExitCode=0; 
2026-06-03T16:53:08.6181593+00:00	WorkerEvent	ExtractSeed08	Closed; ExitCode=0; 
2026-06-03T16:53:08.6190379+00:00	WorkerStarting	Layer01Node06	meta-pipeline
2026-06-03T16:53:08.7009322+00:00	WorkerStarted	Layer01Node06	21852
2026-06-03T16:53:08.7012617+00:00	WorkerControlPipe	Layer01Node06	meta-orchestration-8942eb3b174a42b2bc4ec2e77ed79aed
2026-06-03T16:53:08.7015353+00:00	WorkerLog	Layer01Node06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\Layer01Node06-21852.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\Layer01Node06-21852.stderr.log
2026-06-03T16:53:08.7018300+00:00	WorkerEvent	Layer01Node01	WorkerOnline; ExitCode=0; online
2026-06-03T16:53:08.7025732+00:00	WorkerStarting	Layer01Node07	meta-pipeline
2026-06-03T16:53:08.7818070+00:00	WorkerStarted	Layer01Node07	31532
2026-06-03T16:53:08.7821149+00:00	WorkerControlPipe	Layer01Node07	meta-orchestration-5c6cb610d36c464a80e09ddde53875d2
2026-06-03T16:53:08.7824083+00:00	WorkerLog	Layer01Node07	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\Layer01Node07-31532.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\Layer01Node07-31532.stderr.log
2026-06-03T16:53:08.7826671+00:00	WorkerEvent	BridgeL03L04	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:53:08.7832120+00:00	WorkerEvent	Layer01Node06	WorkerOnline; ExitCode=0; online
2026-06-03T16:53:08.7836941+00:00	WorkerEvent	BridgeL03L04.bridge-l03-l04-collect	TaskReady; ExitCode=0; 
2026-06-03T16:53:08.7869363+00:00	WorkerEvent	Layer01Node06	WorkerReady; ExitCode=0; ready
2026-06-03T16:53:08.7875574+00:00	StartPipeline	Layer01Node06	Layer01Node06
2026-06-03T16:53:08.7879969+00:00	WorkerEvent	Layer01Node01	WorkerReady; ExitCode=0; ready
2026-06-03T16:53:08.7885293+00:00	StartPipeline	Layer01Node01	Layer01Node01
2026-06-03T16:53:08.7893516+00:00	WorkerStarting	Layer03Node09	meta-pipeline
2026-06-03T16:53:08.8771067+00:00	WorkerStarted	Layer03Node09	496
2026-06-03T16:53:08.8774552+00:00	WorkerControlPipe	Layer03Node09	meta-orchestration-1f720bc65fc044a2b7527524f749e97f
