OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:57:40.3426924+00:00	WorkerStarted	Layer04Node07	3340
2026-06-03T18:57:40.3431611+00:00	WorkerControlPipe	Layer04Node07	meta-orchestration-aad5e32c19e14ee08b64e3ab3b827668
2026-06-03T18:57:40.3435285+00:00	WorkerLog	Layer04Node07	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-185716_bb82a8c45ce24311ba67a7cf001329c5\logs\Layer04Node07-3340.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-185716_bb82a8c45ce24311ba67a7cf001329c5\logs\Layer04Node07-3340.stderr.log
2026-06-03T18:57:40.3440017+00:00	WorkerEvent	Layer04Node09	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:57:40.3447680+00:00	WorkerEvent	Layer04Node06.refresh-l04-n06	TaskSucceeded; ExitCode=0; 
2026-06-03T18:57:40.3454789+00:00	TaskSucceeded	Layer04Node06.refresh-l04-n06	0
2026-06-03T18:57:40.3459376+00:00	WorkerEvent	Layer03Node05.select-l03-n05	TaskSucceeded; ExitCode=0; 
2026-06-03T18:57:40.3466878+00:00	TaskSucceeded	Layer03Node05.select-l03-n05	0
2026-06-03T18:57:40.3471366+00:00	WorkerProcessExited	Layer04Node06	ExitCode=0; worker process exited
2026-06-03T18:57:40.3479069+00:00	PipelineCompleted	Layer04Node06	
2026-06-03T18:57:40.3483231+00:00	WorkerProcessExited	Layer03Node05	ExitCode=0; worker process exited
2026-06-03T18:57:40.3489850+00:00	PipelineCompleted	Layer03Node05	
2026-06-03T18:57:40.3497383+00:00	WorkerEvent	Layer04Node09.select-l04-n09	TaskReady; ExitCode=0; 
2026-06-03T18:57:40.3507591+00:00	WorkerProcessExited	Layer08Node07	ExitCode=0; worker process exited
2026-06-03T18:57:40.3515180+00:00	PipelineCompleted	Layer08Node07	
2026-06-03T18:57:40.3527796+00:00	GrantTask	Layer04Node09.select-l04-n09	Layer04Node09.select-l04-n09; GrantId=grant-53; Attempt=1
2026-06-03T18:57:40.3533256+00:00	WorkerStarting	Layer06Node03	meta-pipeline
2026-06-03T18:57:40.4727522+00:00	WorkerStarted	Layer06Node03	24820
2026-06-03T18:57:40.4733477+00:00	WorkerControlPipe	Layer06Node03	meta-orchestration-3e6a37cbefdb4cadb793460566ff46ce
2026-06-03T18:57:40.4737819+00:00	WorkerLog	Layer06Node03	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-185716_bb82a8c45ce24311ba67a7cf001329c5\logs\Layer06Node03-24820.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-185716_bb82a8c45ce24311ba67a7cf001329c5\logs\Layer06Node03-24820.stderr.log
2026-06-03T18:57:40.4742779+00:00	WorkerEvent	Layer04Node07	WorkerOnline; ExitCode=0; online
2026-06-03T18:57:40.4750763+00:00	WorkerEvent	Layer04Node09.select-l04-n09	GrantAccepted; ExitCode=0; 
2026-06-03T18:57:40.4758248+00:00	WorkerEvent	Layer04Node07	WorkerReady; ExitCode=0; ready
2026-06-03T18:57:40.4826017+00:00	StartPipeline	Layer04Node07	Layer04Node07
2026-06-03T18:57:40.4837878+00:00	WorkerEvent	Layer04Node09.select-l04-n09	TaskStarted; ExitCode=0; 
2026-06-03T18:57:40.4918061+00:00	WorkerStarting	Layer04Hub	meta-pipeline
2026-06-03T18:57:40.5979822+00:00	WorkerStarted	Layer04Hub	20628
2026-06-03T18:57:40.5984567+00:00	WorkerControlPipe	Layer04Hub	meta-orchestration-cc4dd3783bf54479bd57e0404d483b3e
2026-06-03T18:57:40.5987972+00:00	WorkerLog	Layer04Hub	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-185716_bb82a8c45ce24311ba67a7cf001329c5\logs\Layer04Hub-20628.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-185716_bb82a8c45ce24311ba67a7cf001329c5\logs\Layer04Hub-20628.stderr.log
