OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:15:47.8002282+00:00	WorkerLog	Layer01Node03	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181533_745b3556c2b24d278b4c46f22d88e321\logs\Layer01Node03-5524.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181533_745b3556c2b24d278b4c46f22d88e321\logs\Layer01Node03-5524.stderr.log
2026-06-03T18:15:47.8005539+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskSucceeded; ExitCode=0; 
2026-06-03T18:15:47.8010071+00:00	TaskSucceeded	Layer03Node09.refresh-l03-n09	0
2026-06-03T18:15:47.8016173+00:00	PipelineCompleted	Layer03Node09	
2026-06-03T18:15:47.8020414+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskSucceeded; ExitCode=0; 
2026-06-03T18:15:47.8028384+00:00	TaskSucceeded	Layer01Node02.select-l01-n02	0
2026-06-03T18:15:47.8034447+00:00	PipelineCompleted	Layer01Node02	
2026-06-03T18:15:47.8040194+00:00	WorkerStarting	Layer01Node05	meta-pipeline
2026-06-03T18:15:47.8941150+00:00	WorkerStarted	Layer01Node05	19908
2026-06-03T18:15:47.8945670+00:00	WorkerControlPipe	Layer01Node05	meta-orchestration-b0ec667d0e5248e5a290ac3b80e1452e
2026-06-03T18:15:47.8948889+00:00	WorkerLog	Layer01Node05	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181533_745b3556c2b24d278b4c46f22d88e321\logs\Layer01Node05-19908.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181533_745b3556c2b24d278b4c46f22d88e321\logs\Layer01Node05-19908.stderr.log
2026-06-03T18:15:47.8954996+00:00	WorkerEvent	Layer01Node03	WorkerOnline; ExitCode=0; online
2026-06-03T18:15:47.8981531+00:00	WorkerStarting	Layer01Node09	meta-pipeline
2026-06-03T18:15:47.9856321+00:00	WorkerStarted	Layer01Node09	24932
2026-06-03T18:15:47.9859179+00:00	WorkerControlPipe	Layer01Node09	meta-orchestration-aff79c391d1c45458778d20446ae0b28
2026-06-03T18:15:47.9861577+00:00	WorkerLog	Layer01Node09	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181533_745b3556c2b24d278b4c46f22d88e321\logs\Layer01Node09-24932.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181533_745b3556c2b24d278b4c46f22d88e321\logs\Layer01Node09-24932.stderr.log
2026-06-03T18:15:47.9863968+00:00	WorkerEvent	Layer02Node03	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:15:47.9867567+00:00	WorkerEvent	Layer01Node03	WorkerReady; ExitCode=0; ready
2026-06-03T18:15:47.9871827+00:00	StartPipeline	Layer01Node03	Layer01Node03
2026-06-03T18:15:47.9875124+00:00	WorkerEvent	Layer02Node03.select-l02-n03	TaskReady; ExitCode=0; 
2026-06-03T18:15:47.9877948+00:00	WorkerEvent	Layer01Node04	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:15:47.9880785+00:00	WorkerEvent	Layer01Node05	WorkerOnline; ExitCode=0; online
